User_ID,State,Age_Group,Gender,AI_Tool,Usage_Frequency,Purpose
8156,Odisha,55+,Other,Runway,Daily,Other
8157,Maharashtra,25-34,Other,Midjourney,Never,Creative Projects
8158,Andhra Pradesh,25-34,Female,Bard,Daily,Other
8159,Andhra Pradesh,45-54,Female,DALL·E,Monthly,Work
8160,Odisha,45-54,Female,ChatGPT,Weekly,Creative Projects
8161,Tamil Nadu,18-24,Male,Bard,Weekly,Education
8162,West Bengal,25-34,Female,Copilot,Daily,Other
8163,Telangana,35-44,Other,DALL·E,Never,Education
8164,Odisha,25-34,Other,Claude,Never,Education
8165,Kerala,25-34,Female,Midjourney,Weekly,Other
8166,Madhya Pradesh,18-24,Female,ChatGPT,Daily,Education
8167,Tamil Nadu,35-44,Other,ChatGPT,Daily,Entertainment
8168,Uttar Pradesh,25-34,Male,ChatGPT,Daily,Entertainment
8169,Tamil Nadu,35-44,Other,Claude,Weekly,Education
8170,Haryana,45-54,Other,Other,Weekly,Creative Projects
8171,Gujarat,45-54,Other,Copilot,Daily,Creative Projects
8172,Assam,35-44,Female,Copilot,Weekly,Creative Projects
8173,Karnataka,25-34,Male,Bard,Monthly,Creative Projects
8174,Delhi,35-44,Male,Other,Rarely,Entertainment
8175,Punjab,35-44,Female,DALL·E,Monthly,Creative Projects
8176,Tamil Nadu,45-54,Other,Runway,Monthly,Other
8177,Tamil Nadu,35-44,Female,Bard,Weekly,Creative Projects
8178,Bihar,55+,Female,Copilot,Weekly,Other
8179,Andhra Pradesh,55+,Male,ChatGPT,Monthly,Entertainment
8180,Uttar Pradesh,45-54,Male,Claude,Monthly,Other
8181,Jharkhand,25-34,Female,Copilot,Weekly,Other
8182,West Bengal,25-34,Female,Other,Weekly,Education
8183,Telangana,45-54,Male,Other,Never,Other
8184,Tamil Nadu,25-34,Male,Claude,Monthly,Education
8185,Odisha,18-24,Other,Midjourney,Monthly,Creative Projects
8186,Telangana,55+,Female,ChatGPT,Rarely,Other
8187,Andhra Pradesh,18-24,Other,Midjourney,Daily,Other
8188,Haryana,18-24,Other,Copilot,Weekly,Work
8189,Rajasthan,18-24,Other,Bard,Never,Creative Projects
8190,Rajasthan,45-54,Male,Copilot,Weekly,Other
8191,Odisha,18-24,Other,Midjourney,Daily,Other
8192,West Bengal,35-44,Male,Claude,Monthly,Work
8193,Jammu and Kashmir,25-34,Male,DALL·E,Daily,Education
8194,Uttar Pradesh,45-54,Male,DALL·E,Monthly,Creative Projects
8195,Kerala,35-44,Female,Copilot,Daily,Work
8196,Haryana,35-44,Other,Runway,Monthly,Creative Projects
8197,Gujarat,55+,Male,Bard,Monthly,Creative Projects
8198,Gujarat,55+,Female,Midjourney,Weekly,Education
8199,Gujarat,35-44,Female,Copilot,Weekly,Education
8200,Andhra Pradesh,55+,Female,Other,Daily,Entertainment
8201,Maharashtra,25-34,Male,Midjourney,Weekly,Work
8202,Tamil Nadu,25-34,Male,Midjourney,Weekly,Work
8203,Assam,55+,Male,ChatGPT,Daily,Creative Projects
8204,Bihar,18-24,Female,DALL·E,Rarely,Entertainment
8205,Odisha,35-44,Male,Runway,Monthly,Entertainment
8206,Tamil Nadu,25-34,Other,DALL·E,Daily,Creative Projects
8207,Bihar,55+,Male,Claude,Daily,Education
8208,Odisha,55+,Male,Other,Daily,Entertainment
8209,Assam,25-34,Other,Runway,Monthly,Work
8210,Kerala,25-34,Male,ChatGPT,Daily,Education
8211,Jammu and Kashmir,18-24,Male,DALL·E,Daily,Other
8212,Andhra Pradesh,55+,Male,Midjourney,Weekly,Entertainment
8213,Tamil Nadu,55+,Male,Other,Never,Creative Projects
8214,Assam,45-54,Female,Bard,Monthly,Work
8215,Haryana,18-24,Male,Bard,Rarely,Entertainment
8216,Haryana,25-34,Other,ChatGPT,Daily,Creative Projects
8217,Rajasthan,25-34,Other,Bard,Daily,Work
8218,Assam,35-44,Female,Midjourney,Daily,Entertainment
8219,Haryana,25-34,Male,Runway,Never,Work
8220,Haryana,55+,Other,Copilot,Weekly,Other
8221,Jammu and Kashmir,25-34,Female,Midjourney,Weekly,Work
8222,Gujarat,55+,Male,Other,Weekly,Creative Projects
8223,Maharashtra,55+,Female,DALL·E,Monthly,Entertainment
8224,Karnataka,18-24,Male,Other,Weekly,Creative Projects
8225,Jammu and Kashmir,25-34,Female,Copilot,Weekly,Other
8226,Maharashtra,18-24,Female,Other,Never,Education
8227,Odisha,55+,Other,Bard,Weekly,Work
8228,Rajasthan,25-34,Other,Runway,Monthly,Creative Projects
8229,Tamil Nadu,25-34,Female,Claude,Weekly,Entertainment
8230,Andhra Pradesh,18-24,Male,Claude,Rarely,Entertainment
8231,Madhya Pradesh,18-24,Male,Midjourney,Daily,Education
8232,Odisha,55+,Male,Midjourney,Daily,Entertainment
8233,Uttar Pradesh,55+,Male,Bard,Rarely,Other
8234,Maharashtra,25-34,Male,Claude,Weekly,Education
8235,Uttar Pradesh,25-34,Other,Other,Never,Other
8236,Delhi,45-54,Female,Claude,Monthly,Work
8237,Maharashtra,45-54,Other,Midjourney,Monthly,Other
8238,Jammu and Kashmir,35-44,Male,DALL·E,Daily,Work
8239,West Bengal,55+,Female,Claude,Monthly,Other
8240,Telangana,35-44,Male,Midjourney,Monthly,Education
8241,Jammu and Kashmir,35-44,Male,ChatGPT,Monthly,Work
8242,Haryana,18-24,Female,Other,Daily,Other
8243,Uttar Pradesh,18-24,Male,Claude,Never,Other
8244,Uttar Pradesh,45-54,Other,Copilot,Weekly,Entertainment
8245,Jharkhand,35-44,Other,Runway,Daily,Other
8246,West Bengal,45-54,Other,Bard,Never,Entertainment
8247,Madhya Pradesh,55+,Male,Runway,Monthly,Other
8248,Odisha,25-34,Other,Other,Weekly,Creative Projects
8249,Kerala,18-24,Male,Other,Never,Entertainment
8250,Punjab,55+,Male,Midjourney,Daily,Education
8251,Kerala,55+,Other,Claude,Daily,Education
8252,Maharashtra,18-24,Other,Claude,Monthly,Work
8253,Punjab,18-24,Male,DALL·E,Daily,Education
8254,Tamil Nadu,35-44,Male,Midjourney,Never,Work
8255,Jharkhand,45-54,Male,Copilot,Rarely,Education
8256,Uttar Pradesh,55+,Male,Claude,Weekly,Entertainment
8257,Chhattisgarh,35-44,Other,ChatGPT,Rarely,Creative Projects
8258,Odisha,35-44,Male,Bard,Daily,Work
8259,Delhi,55+,Male,Midjourney,Weekly,Creative Projects
8260,Bihar,55+,Male,Claude,Never,Other
8261,Odisha,25-34,Male,Runway,Rarely,Other
8262,Madhya Pradesh,45-54,Male,DALL·E,Weekly,Creative Projects
8263,Chhattisgarh,55+,Female,DALL·E,Daily,Entertainment
8264,Rajasthan,18-24,Female,Bard,Daily,Creative Projects
8265,Andhra Pradesh,25-34,Female,Other,Weekly,Creative Projects
8266,Odisha,45-54,Other,Midjourney,Monthly,Creative Projects
8267,Bihar,18-24,Male,Midjourney,Daily,Work
8268,Jammu and Kashmir,18-24,Other,Midjourney,Weekly,Work
8269,Andhra Pradesh,45-54,Male,Copilot,Rarely,Creative Projects
8270,Andhra Pradesh,25-34,Female,ChatGPT,Weekly,Entertainment
8271,Jharkhand,18-24,Male,DALL·E,Daily,Other
8272,Telangana,35-44,Other,Midjourney,Never,Other
8273,Assam,45-54,Other,Copilot,Daily,Other
8274,Andhra Pradesh,45-54,Male,Other,Rarely,Education
8275,Andhra Pradesh,55+,Other,Midjourney,Daily,Entertainment
8276,Delhi,25-34,Female,Other,Weekly,Work
8277,Uttar Pradesh,35-44,Male,Other,Weekly,Other
8278,Andhra Pradesh,35-44,Female,Midjourney,Weekly,Work
8279,Maharashtra,55+,Female,Other,Weekly,Work
8280,Chhattisgarh,18-24,Other,Copilot,Daily,Work
8281,Rajasthan,18-24,Male,ChatGPT,Weekly,Work
8282,Rajasthan,35-44,Female,Bard,Weekly,Creative Projects
8283,Jammu and Kashmir,25-34,Female,DALL·E,Daily,Work
8284,Gujarat,18-24,Male,Other,Never,Education
8285,Maharashtra,45-54,Other,Claude,Rarely,Work
8286,Jharkhand,55+,Female,Runway,Rarely,Other
8287,Chhattisgarh,25-34,Male,Midjourney,Monthly,Work
8288,Uttar Pradesh,18-24,Male,ChatGPT,Daily,Other
8289,Gujarat,35-44,Female,DALL·E,Monthly,Work
8290,Jammu and Kashmir,55+,Female,Claude,Rarely,Entertainment
8291,Delhi,18-24,Female,Midjourney,Daily,Creative Projects
8292,West Bengal,35-44,Other,Runway,Weekly,Other
8293,Karnataka,18-24,Other,Claude,Weekly,Education
8294,Kerala,55+,Male,Other,Daily,Work
8295,West Bengal,45-54,Male,Copilot,Weekly,Other
8296,Gujarat,45-54,Female,Runway,Never,Creative Projects
8297,Gujarat,35-44,Male,DALL·E,Monthly,Work
8298,Haryana,45-54,Other,ChatGPT,Daily,Creative Projects
8299,Telangana,55+,Male,ChatGPT,Monthly,Education
8300,Andhra Pradesh,35-44,Male,DALL·E,Daily,Other
8301,Odisha,18-24,Female,Other,Monthly,Education
8302,Rajasthan,25-34,Female,Other,Rarely,Creative Projects
8303,Gujarat,18-24,Other,Bard,Monthly,Entertainment
8304,Tamil Nadu,55+,Male,Bard,Monthly,Entertainment
8305,Delhi,35-44,Male,Other,Weekly,Other
8306,Punjab,18-24,Male,Claude,Weekly,Work
8307,Assam,35-44,Female,Copilot,Monthly,Education
8308,Rajasthan,45-54,Other,Claude,Rarely,Entertainment
8309,Punjab,25-34,Male,Midjourney,Monthly,Entertainment
8310,Madhya Pradesh,55+,Male,ChatGPT,Never,Work
8311,Punjab,18-24,Male,Claude,Rarely,Education
8312,Uttar Pradesh,25-34,Male,Claude,Rarely,Creative Projects
8313,Delhi,55+,Other,Other,Rarely,Entertainment
8314,Madhya Pradesh,55+,Other,DALL·E,Daily,Other
8315,Rajasthan,45-54,Other,Runway,Weekly,Other
8316,Delhi,35-44,Female,ChatGPT,Monthly,Creative Projects
8317,Madhya Pradesh,35-44,Male,Other,Weekly,Work
8318,Chhattisgarh,25-34,Male,ChatGPT,Rarely,Work
8319,Karnataka,45-54,Male,Other,Daily,Entertainment
8320,Uttar Pradesh,55+,Male,Bard,Daily,Entertainment
8321,Maharashtra,45-54,Other,Bard,Rarely,Entertainment
8322,Assam,45-54,Female,ChatGPT,Daily,Creative Projects
8323,Jammu and Kashmir,25-34,Female,Runway,Daily,Creative Projects
8324,Haryana,35-44,Male,Claude,Weekly,Entertainment
8325,Odisha,45-54,Other,Midjourney,Rarely,Work
8326,Andhra Pradesh,45-54,Female,Claude,Monthly,Education
8327,West Bengal,45-54,Female,Runway,Never,Entertainment
8328,Madhya Pradesh,18-24,Male,Midjourney,Daily,Work
8329,West Bengal,45-54,Female,ChatGPT,Rarely,Work
8330,Kerala,45-54,Male,DALL·E,Daily,Other
8331,Kerala,55+,Other,Midjourney,Daily,Education
8332,Haryana,18-24,Male,Bard,Weekly,Entertainment
8333,Maharashtra,45-54,Female,DALL·E,Daily,Education
8334,Punjab,45-54,Male,Other,Weekly,Entertainment
8335,Uttar Pradesh,25-34,Male,Runway,Weekly,Education
8336,Delhi,25-34,Male,ChatGPT,Daily,Education
8337,Gujarat,18-24,Male,Runway,Rarely,Work
8338,Bihar,55+,Male,Copilot,Weekly,Education
8339,Rajasthan,18-24,Male,Midjourney,Never,Education
8340,Andhra Pradesh,18-24,Female,Midjourney,Rarely,Entertainment
8341,Uttar Pradesh,25-34,Male,Other,Daily,Work
8342,Andhra Pradesh,25-34,Female,Runway,Weekly,Education
8343,Gujarat,55+,Male,DALL·E,Monthly,Work
8344,Assam,45-54,Other,Copilot,Rarely,Work
8345,Assam,55+,Male,Copilot,Rarely,Creative Projects
8346,Bihar,45-54,Female,ChatGPT,Monthly,Entertainment
8347,Madhya Pradesh,35-44,Female,DALL·E,Daily,Creative Projects
8348,Gujarat,25-34,Other,Other,Weekly,Work
8349,Gujarat,35-44,Male,Claude,Rarely,Education
8350,Rajasthan,35-44,Other,Copilot,Monthly,Entertainment
8351,Telangana,25-34,Male,Runway,Rarely,Other
8352,Gujarat,35-44,Male,Midjourney,Monthly,Entertainment
8353,Tamil Nadu,18-24,Female,Copilot,Daily,Creative Projects
8354,Maharashtra,45-54,Other,Runway,Never,Entertainment
8355,Gujarat,55+,Other,ChatGPT,Never,Education
8356,Chhattisgarh,25-34,Female,ChatGPT,Daily,Entertainment
8357,Uttar Pradesh,18-24,Female,Midjourney,Daily,Other
8358,Delhi,55+,Other,Other,Weekly,Creative Projects
8359,Tamil Nadu,55+,Female,Midjourney,Rarely,Creative Projects
8360,Madhya Pradesh,55+,Male,Midjourney,Weekly,Work
8361,Maharashtra,35-44,Other,Claude,Daily,Creative Projects
8362,Gujarat,35-44,Other,Midjourney,Weekly,Other
8363,Jharkhand,35-44,Female,Other,Weekly,Other
8364,West Bengal,35-44,Male,DALL·E,Weekly,Creative Projects
8365,West Bengal,18-24,Other,ChatGPT,Monthly,Entertainment
8366,Assam,35-44,Other,Other,Rarely,Other
8367,Karnataka,25-34,Male,ChatGPT,Monthly,Creative Projects
8368,West Bengal,55+,Female,Copilot,Monthly,Creative Projects
8369,Punjab,18-24,Female,Midjourney,Monthly,Entertainment
8370,West Bengal,35-44,Female,Claude,Monthly,Creative Projects
8371,Punjab,55+,Female,DALL·E,Weekly,Education
8372,Telangana,18-24,Male,Bard,Weekly,Work
8373,Punjab,55+,Male,Copilot,Weekly,Other
8374,Delhi,18-24,Other,Other,Never,Entertainment
8375,Karnataka,45-54,Other,DALL·E,Rarely,Entertainment
8376,Tamil Nadu,18-24,Male,Runway,Monthly,Work
8377,Andhra Pradesh,35-44,Other,Claude,Never,Education
8378,Madhya Pradesh,55+,Male,Midjourney,Rarely,Work
8379,Haryana,55+,Female,Claude,Never,Creative Projects
8380,Andhra Pradesh,55+,Male,Bard,Daily,Entertainment
8381,Andhra Pradesh,25-34,Male,DALL·E,Monthly,Creative Projects
8382,Rajasthan,25-34,Other,Claude,Monthly,Entertainment
8383,Haryana,35-44,Male,Runway,Monthly,Entertainment
8384,Uttar Pradesh,45-54,Female,Bard,Daily,Creative Projects
8385,Rajasthan,25-34,Female,Bard,Monthly,Work
8386,Uttar Pradesh,18-24,Other,DALL·E,Weekly,Other
8387,Assam,35-44,Other,Bard,Rarely,Other
8388,West Bengal,45-54,Male,DALL·E,Rarely,Work
8389,Jammu and Kashmir,18-24,Other,Claude,Daily,Education
8390,Andhra Pradesh,55+,Female,Runway,Daily,Work
8391,Gujarat,25-34,Other,Midjourney,Monthly,Work
8392,Maharashtra,18-24,Other,ChatGPT,Monthly,Work
8393,Jharkhand,45-54,Female,Other,Monthly,Other
8394,Punjab,35-44,Male,ChatGPT,Rarely,Entertainment
8395,Uttar Pradesh,18-24,Male,Claude,Rarely,Education
8396,Maharashtra,35-44,Other,Midjourney,Daily,Education
8397,Rajasthan,55+,Female,ChatGPT,Monthly,Education
8398,Andhra Pradesh,45-54,Female,Runway,Rarely,Creative Projects
8399,Jammu and Kashmir,45-54,Female,Bard,Rarely,Work
8400,Uttar Pradesh,25-34,Male,Claude,Daily,Entertainment
8401,Kerala,45-54,Female,Claude,Daily,Entertainment
8402,Uttar Pradesh,18-24,Female,Copilot,Daily,Creative Projects
8403,Madhya Pradesh,18-24,Male,Copilot,Never,Other
8404,Punjab,18-24,Female,Copilot,Weekly,Creative Projects
8405,Assam,55+,Male,DALL·E,Weekly,Creative Projects
8406,Chhattisgarh,45-54,Other,Midjourney,Daily,Work
8407,Punjab,45-54,Other,Other,Daily,Other
8408,Kerala,18-24,Other,Claude,Monthly,Creative Projects
8409,Odisha,25-34,Other,Copilot,Monthly,Entertainment
8410,Chhattisgarh,25-34,Other,Claude,Monthly,Work
8411,Chhattisgarh,45-54,Male,Bard,Daily,Other
8412,Maharashtra,45-54,Male,Copilot,Weekly,Entertainment
8413,Kerala,35-44,Male,Claude,Rarely,Education
8414,Jharkhand,45-54,Female,Midjourney,Daily,Work
8415,Odisha,18-24,Other,DALL·E,Rarely,Entertainment
8416,Andhra Pradesh,55+,Female,Runway,Daily,Creative Projects
8417,Bihar,45-54,Female,Midjourney,Daily,Creative Projects
8418,Chhattisgarh,45-54,Female,Midjourney,Weekly,Work
8419,Assam,18-24,Other,Runway,Never,Other
8420,Gujarat,35-44,Female,Copilot,Weekly,Creative Projects
8421,Andhra Pradesh,45-54,Other,Midjourney,Monthly,Entertainment
8422,Karnataka,25-34,Other,DALL·E,Monthly,Education
8423,Kerala,25-34,Other,ChatGPT,Daily,Other
8424,Haryana,25-34,Female,Other,Daily,Work
8425,Madhya Pradesh,55+,Other,DALL·E,Never,Creative Projects
8426,Tamil Nadu,55+,Other,Bard,Daily,Other
8427,Chhattisgarh,45-54,Male,DALL·E,Monthly,Education
8428,Odisha,45-54,Female,Claude,Never,Other
8429,Jammu and Kashmir,45-54,Male,ChatGPT,Daily,Other
8430,Punjab,55+,Male,Copilot,Weekly,Work
8431,Gujarat,45-54,Female,Claude,Daily,Education
8432,Maharashtra,18-24,Male,Runway,Daily,Education
8433,Madhya Pradesh,35-44,Other,DALL·E,Daily,Other
8434,Uttar Pradesh,25-34,Male,Claude,Monthly,Creative Projects
8435,West Bengal,25-34,Male,Midjourney,Monthly,Other
8436,West Bengal,18-24,Other,Claude,Monthly,Entertainment
8437,Bihar,45-54,Male,Claude,Never,Creative Projects
8438,Gujarat,55+,Other,DALL·E,Daily,Work
8439,Telangana,45-54,Female,Bard,Weekly,Education
8440,Andhra Pradesh,45-54,Male,Runway,Weekly,Creative Projects
8441,Maharashtra,25-34,Female,DALL·E,Daily,Work
8442,Odisha,25-34,Male,Copilot,Daily,Other
8443,Andhra Pradesh,55+,Other,Other,Weekly,Work
8444,Tamil Nadu,25-34,Male,Other,Rarely,Entertainment
8445,Haryana,45-54,Female,Runway,Never,Work
8446,Maharashtra,18-24,Other,ChatGPT,Daily,Creative Projects
8447,Maharashtra,55+,Other,Midjourney,Rarely,Education
8448,Andhra Pradesh,18-24,Female,Bard,Rarely,Creative Projects
8449,Punjab,45-54,Female,ChatGPT,Weekly,Creative Projects
8450,Telangana,55+,Male,ChatGPT,Daily,Education
8451,Uttar Pradesh,18-24,Male,Runway,Never,Entertainment
8452,Karnataka,55+,Other,Bard,Monthly,Creative Projects
8453,Punjab,45-54,Female,Midjourney,Never,Education
8454,Haryana,55+,Female,Copilot,Weekly,Education
8455,Kerala,45-54,Male,Bard,Weekly,Creative Projects
8456,Assam,55+,Male,Bard,Daily,Education
8457,Telangana,55+,Other,Bard,Never,Other
8458,Karnataka,25-34,Female,Other,Daily,Creative Projects
8459,Andhra Pradesh,45-54,Female,Midjourney,Daily,Entertainment
8460,Jharkhand,35-44,Female,Other,Weekly,Other
8461,Madhya Pradesh,55+,Female,Bard,Weekly,Entertainment
8462,Haryana,18-24,Male,Bard,Daily,Creative Projects
8463,Delhi,25-34,Male,Claude,Monthly,Work
8464,Assam,25-34,Male,Claude,Weekly,Education
8465,Tamil Nadu,55+,Other,Claude,Weekly,Other
8466,Odisha,35-44,Female,Claude,Daily,Creative Projects
8467,Odisha,25-34,Male,Bard,Monthly,Education
8468,Jammu and Kashmir,45-54,Female,Other,Daily,Work
8469,Jammu and Kashmir,55+,Male,Runway,Daily,Entertainment
8470,Haryana,55+,Other,Other,Monthly,Creative Projects
8471,Haryana,35-44,Male,Claude,Weekly,Creative Projects
8472,Andhra Pradesh,45-54,Other,ChatGPT,Daily,Work
8473,Maharashtra,45-54,Female,Runway,Monthly,Entertainment
8474,Gujarat,35-44,Male,Copilot,Daily,Creative Projects
8475,Jharkhand,18-24,Male,Claude,Daily,Education
8476,Delhi,45-54,Male,Midjourney,Monthly,Work
8477,Andhra Pradesh,18-24,Female,Copilot,Monthly,Creative Projects
8478,West Bengal,18-24,Other,Other,Monthly,Entertainment
8479,Tamil Nadu,55+,Other,Other,Weekly,Other
8480,Jharkhand,55+,Male,DALL·E,Weekly,Creative Projects
8481,West Bengal,25-34,Female,Other,Rarely,Entertainment
8482,Assam,55+,Other,DALL·E,Daily,Work
8483,Punjab,45-54,Other,ChatGPT,Daily,Entertainment
8484,Rajasthan,45-54,Other,Copilot,Monthly,Entertainment
8485,Chhattisgarh,18-24,Other,Copilot,Weekly,Work
8486,Delhi,45-54,Other,Other,Monthly,Other
8487,Delhi,55+,Male,ChatGPT,Daily,Education
8488,Chhattisgarh,55+,Male,DALL·E,Weekly,Other
8489,Tamil Nadu,55+,Male,Claude,Rarely,Education
8490,Odisha,35-44,Other,ChatGPT,Weekly,Education
8491,Punjab,45-54,Other,Midjourney,Monthly,Education
8492,Karnataka,25-34,Other,ChatGPT,Daily,Creative Projects
8493,Odisha,45-54,Male,Bard,Daily,Other
8494,Rajasthan,45-54,Other,DALL·E,Daily,Entertainment
8495,Delhi,35-44,Male,Bard,Weekly,Creative Projects
8496,Andhra Pradesh,45-54,Other,DALL·E,Never,Work
8497,Gujarat,18-24,Male,DALL·E,Rarely,Work
8498,West Bengal,55+,Female,Copilot,Monthly,Education
8499,Assam,55+,Other,Claude,Rarely,Creative Projects
8500,Kerala,35-44,Other,Claude,Monthly,Creative Projects
8501,Maharashtra,55+,Male,DALL·E,Weekly,Work
8502,Maharashtra,18-24,Other,DALL·E,Daily,Entertainment
8503,Punjab,35-44,Male,Other,Monthly,Other
8504,Gujarat,25-34,Male,Bard,Daily,Other
8505,Kerala,55+,Female,Other,Weekly,Education
8506,Bihar,45-54,Female,Other,Rarely,Education
8507,Gujarat,18-24,Other,Midjourney,Daily,Education
8508,Kerala,18-24,Other,ChatGPT,Daily,Work
8509,Maharashtra,55+,Male,DALL·E,Daily,Work
8510,Karnataka,25-34,Male,Other,Monthly,Other
8511,Gujarat,45-54,Male,DALL·E,Daily,Education
8512,Punjab,25-34,Male,ChatGPT,Weekly,Creative Projects
8513,Maharashtra,25-34,Other,ChatGPT,Weekly,Entertainment
8514,Tamil Nadu,55+,Female,Midjourney,Weekly,Work
8515,Karnataka,45-54,Other,Midjourney,Daily,Education
8516,Madhya Pradesh,55+,Other,ChatGPT,Never,Education
8517,Gujarat,55+,Other,DALL·E,Weekly,Work
8518,Uttar Pradesh,18-24,Female,DALL·E,Monthly,Other
8519,Gujarat,55+,Other,ChatGPT,Monthly,Other
8520,Andhra Pradesh,35-44,Female,DALL·E,Weekly,Other
8521,West Bengal,45-54,Male,Midjourney,Daily,Other
8522,Bihar,18-24,Other,ChatGPT,Weekly,Creative Projects
8523,Andhra Pradesh,45-54,Male,Midjourney,Monthly,Education
8524,Assam,18-24,Male,DALL·E,Weekly,Other
8525,Odisha,35-44,Male,DALL·E,Daily,Other
8526,Jharkhand,55+,Other,Copilot,Daily,Entertainment
8527,Tamil Nadu,18-24,Male,Bard,Weekly,Entertainment
8528,Telangana,18-24,Other,Bard,Daily,Education
8529,Kerala,18-24,Male,Runway,Never,Work
8530,Chhattisgarh,35-44,Other,Midjourney,Daily,Other
8531,Punjab,45-54,Other,ChatGPT,Weekly,Creative Projects
8532,Bihar,35-44,Other,Bard,Monthly,Entertainment
8533,Maharashtra,18-24,Male,DALL·E,Rarely,Other
8534,Odisha,18-24,Other,Other,Weekly,Work
8535,Gujarat,55+,Male,Claude,Daily,Creative Projects
8536,Bihar,35-44,Female,ChatGPT,Daily,Entertainment
8537,Haryana,35-44,Male,Midjourney,Weekly,Work
8538,Jammu and Kashmir,25-34,Male,DALL·E,Weekly,Work
8539,Assam,45-54,Other,DALL·E,Weekly,Creative Projects
8540,Jharkhand,25-34,Male,Claude,Daily,Creative Projects
8541,Maharashtra,25-34,Female,Midjourney,Never,Entertainment
8542,Chhattisgarh,45-54,Other,Runway,Daily,Creative Projects
8543,Karnataka,55+,Male,ChatGPT,Weekly,Other
8544,Andhra Pradesh,55+,Male,DALL·E,Never,Creative Projects
8545,Haryana,45-54,Other,Runway,Monthly,Work
8546,Delhi,45-54,Other,Copilot,Weekly,Creative Projects
8547,Karnataka,35-44,Male,DALL·E,Daily,Entertainment
8548,Karnataka,35-44,Male,Copilot,Never,Other
8549,Bihar,35-44,Other,Other,Daily,Creative Projects
8550,Bihar,35-44,Other,Copilot,Monthly,Other
8551,Telangana,18-24,Female,ChatGPT,Rarely,Creative Projects
8552,Chhattisgarh,18-24,Female,Other,Daily,Other
8553,West Bengal,55+,Female,ChatGPT,Monthly,Creative Projects
8554,Chhattisgarh,18-24,Other,Claude,Never,Creative Projects
8555,Jharkhand,18-24,Other,DALL·E,Monthly,Education
8556,Delhi,35-44,Other,ChatGPT,Weekly,Work
8557,Gujarat,35-44,Male,ChatGPT,Rarely,Entertainment
8558,Telangana,45-54,Other,Claude,Monthly,Entertainment
8559,Madhya Pradesh,35-44,Male,Claude,Monthly,Education
8560,Odisha,45-54,Other,DALL·E,Monthly,Creative Projects
8561,Jammu and Kashmir,45-54,Other,Runway,Daily,Work
8562,Bihar,18-24,Male,Midjourney,Daily,Other
8563,Assam,35-44,Other,Bard,Daily,Education
8564,Jharkhand,18-24,Other,DALL·E,Daily,Entertainment
8565,Odisha,35-44,Other,Bard,Daily,Entertainment
8566,Jammu and Kashmir,18-24,Female,Other,Weekly,Entertainment
8567,Karnataka,18-24,Other,Other,Daily,Creative Projects
8568,West Bengal,18-24,Male,Midjourney,Rarely,Other
8569,Telangana,55+,Male,Copilot,Rarely,Other
8570,Karnataka,18-24,Male,Runway,Monthly,Other
8571,Tamil Nadu,25-34,Other,DALL·E,Weekly,Creative Projects
8572,Assam,25-34,Male,ChatGPT,Daily,Entertainment
8573,Telangana,25-34,Female,Claude,Weekly,Entertainment
8574,Punjab,45-54,Male,DALL·E,Monthly,Creative Projects
8575,Punjab,18-24,Other,Claude,Rarely,Work
8576,Jammu and Kashmir,25-34,Female,Copilot,Daily,Creative Projects
8577,Jammu and Kashmir,45-54,Male,Claude,Monthly,Creative Projects
8578,West Bengal,25-34,Female,Copilot,Monthly,Entertainment
8579,Odisha,35-44,Male,Runway,Monthly,Other
8580,Kerala,55+,Other,Midjourney,Daily,Entertainment
8581,Gujarat,18-24,Female,Copilot,Weekly,Work
8582,West Bengal,55+,Male,Other,Weekly,Education
8583,Telangana,55+,Male,Bard,Weekly,Education
8584,Gujarat,35-44,Female,Other,Weekly,Creative Projects
8585,Kerala,35-44,Female,DALL·E,Daily,Education
8586,Punjab,35-44,Female,Other,Daily,Other
8587,Tamil Nadu,45-54,Female,Other,Daily,Entertainment
8588,Andhra Pradesh,25-34,Male,Other,Daily,Work
8589,Kerala,18-24,Male,Copilot,Daily,Work
8590,Rajasthan,35-44,Male,DALL·E,Daily,Work
8591,Delhi,18-24,Other,Midjourney,Daily,Entertainment
8592,Delhi,18-24,Female,Runway,Monthly,Other
8593,Chhattisgarh,18-24,Male,Other,Rarely,Work
8594,Kerala,35-44,Female,Copilot,Weekly,Education
8595,Kerala,35-44,Female,Midjourney,Weekly,Other
8596,Maharashtra,25-34,Male,Bard,Rarely,Other
8597,Andhra Pradesh,35-44,Female,Runway,Monthly,Other
8598,Kerala,35-44,Female,ChatGPT,Daily,Work
8599,Gujarat,18-24,Female,Midjourney,Monthly,Other
8600,Uttar Pradesh,25-34,Female,ChatGPT,Weekly,Work
8601,Jharkhand,55+,Female,Midjourney,Monthly,Education
8602,Punjab,35-44,Male,Other,Never,Education
8603,Jammu and Kashmir,35-44,Male,Runway,Weekly,Education
8604,Assam,55+,Female,Copilot,Never,Education
8605,Uttar Pradesh,18-24,Female,ChatGPT,Weekly,Other
8606,Chhattisgarh,25-34,Female,Runway,Weekly,Other
8607,Kerala,18-24,Other,Midjourney,Weekly,Work
8608,Assam,45-54,Female,DALL·E,Rarely,Education
8609,Punjab,35-44,Other,Midjourney,Daily,Creative Projects
8610,Punjab,45-54,Other,ChatGPT,Monthly,Education
8611,Maharashtra,35-44,Other,DALL·E,Rarely,Entertainment
